term,subject,course,section,title,capacity,dow,start,end,room,instructor
202104,COMP,1631,001,Intro Computer Science I,36,Thursday,01:30,02:20,B220,Paul Pospisil
202104,COMP,1631,002,Intro Computer Science I,36,Monday,10:30,11:20,EA1067,Sohaib Bajwa
202104,COMP,1631,002,Intro Computer Science I,36,Tuesday,10:30,11:20,EA1067,Sohaib Bajwa
202104,COMP,1631,002,Intro Computer Science I,36,Thursday,10:30,11:20,EA1067,Sohaib Bajwa
202104,COMP,1631,401,Intro Computer Science I,18,Wednesday,09:00,09:50,B107,Paul Pospisil
202104,COMP,1631,401,Intro Computer Science I,18,Friday,09:00,09:50,B107,Paul Pospisil
202104,COMP,1631,402,Intro Computer Science I,18,Wednesday,10:00,10:50,B107,Paul Pospisil
202104,COMP,1631,402,Intro Computer Science I,18,Friday,10:00,10:50,B107,Paul Pospisil
202104,COMP,1631,403,Intro Computer Science I,18,Wednesday,11:00,11:50,B107,Sohaib Bajwa
202104,COMP,1631,403,Intro Computer Science I,18,Friday,11:00,11:50,B107,Sohaib Bajwa
202104,COMP,1631,404,Intro Computer Science I,18,Wednesday,12:00,12:50,B107,Sohaib Bajwa
202104,COMP,1631,404,Intro Computer Science I,18,Friday,12:00,12:50,B107,Sohaib Bajwa
202104,COMP,2001,001,Programming for the Sciences,50,Monday,08:30,09:20,T107,Patrick Perri
202104,COMP,2001,001,Programming for the Sciences,50,Wednesday,08:30,09:20,T107,Patrick Perri
202104,COMP,2001,001,Programming for the Sciences,50,Friday,08:30,09:20,T107,Patrick Perri
202104,COMP,2001,002,Programming for the Sciences,50,Tuesday,08:30,09:50,T107,Michael Uzoka
202104,COMP,2001,002,Programming for the Sciences,50,Thursday,08:30,09:50,T107,Michael Uzoka
202104,COMP,2001,401,Programming for the Sciences,25,Wednesday,01:00,01:50,B107,Patrick Perri
202104,COMP,2001,401,Programming for the Sciences,25,Friday,01:00,01:50,B107,Patrick Perri
202104,COMP,2001,402,Programming for the Sciences,25,Wednesday,11:30,12:20,B162,Patrick Perri
202104,COMP,2001,402,Programming for the Sciences,25,Friday,11:30,12:20,B162,Patrick Perri
202104,COMP,2001,403,Programming for the Sciences,25,Thursday,10:00,10:50,B162,Michael Uzoka
202104,COMP,2001,403,Programming for the Sciences,25,Friday,10:00,10:50,E203,Michael Uzoka
202104,COMP,2001,404,Programming for the Sciences,25,Thursday,11:00,11:50,B162,Michael Uzoka
202104,COMP,2001,404,Programming for the Sciences,25,Friday,11:00,11:50,E203,Michael Uzoka
202104,COMP,2503,001,Programming III:Data Structure,60,Monday,01:00,02:20,EA1024,Jordan Kidney
202104,COMP,2503,001,Programming III:Data Structure,60,Wednesday,01:00,02:20,EA1024,Jordan Kidney
202104,COMP,2503,401,Programming III:Data Structure,20,Friday,08:30,09:20,B162,Jordan Kidney
202104,COMP,2503,402,Programming III:Data Structure,20,Friday,09:30,10:20,B162,Jordan Kidney
202104,COMP,2503,403,Programming III:Data Structure,20,Friday,10:30,11:20,B162,Jordan Kidney
202104,COMP,2511,001,Web I: Client Development,40,Monday,01:00,02:20,None,Khosro Salmani
202104,COMP,2511,001,Web I: Client Development,40,Wednesday,01:00,02:20,None,Khosro Salmani
202104,COMP,2511,501,Web I: Client Development,20,Thursday,01:00,01:50,None,Khosro Salmani
202104,COMP,2511,502,Web I: Client Development,20,Thursday,02:00,02:50,None,Khosro Salmani
202104,COMP,2521,001,Database I: Modelling & Query,60,Tuesday,11:30,12:50,EA1024,Steve Kalmar
202104,COMP,2521,001,Database I: Modelling & Query,60,Thursday,11:30,12:50,EA1024,Steve Kalmar
202104,COMP,2521,401,Database I: Modelling & Query,20,Monday,10:30,11:20,B107,Steve Kalmar
202104,COMP,2521,402,Database I: Modelling & Query,20,Monday,11:30,12:20,B107,Steve Kalmar
202104,COMP,2521,403,Database I: Modelling & Query,20,Monday,12:30,01:20,B107,Steve Kalmar
202104,COMP,2531,001,Architecture & OperatingSystem,40,Monday,08:30,09:50,None,Shoba Ittyipe  Steve Kalmar Alan Fedoruk
202104,COMP,2531,001,Architecture & OperatingSystem,40,Wednesday,08:30,09:50,None,Shoba Ittyipe  Steve Kalmar Alan Fedoruk
202104,COMP,2531,501,Architecture & OperatingSystem,20,Tuesday,08:30,09:20,None,Shoba Ittyipe  Steve Kalmar Alan Fedoruk
202104,COMP,2531,502,Architecture & OperatingSystem,20,Tuesday,09:30,10:20,None,Steve Kalmar Shoba Ittyipe  Alan Fedoruk
202104,COMP,2541,001,Systems Analysis,40,Monday,02:30,03:50,None,Patrick Perri Shoba Ittyipe  Alan Fedoruk Ruben Yumol
202104,COMP,2541,001,Systems Analysis,40,Wednesday,02:30,03:50,None,Patrick Perri Shoba Ittyipe  Alan Fedoruk Ruben Yumol
202104,COMP,2541,401,Systems Analysis,20,Tuesday,02:30,03:20,None,Shoba Ittyipe  Alan Fedoruk Ruben Yumol
202104,COMP,2541,402,Systems Analysis,20,Tuesday,03:30,04:20,None,Patrick Perri Shoba Ittyipe  Alan Fedoruk Ruben Yumol
202104,COMP,2613,001,Introduction to Computability,30,Tuesday,04:00,05:20,E123,Charles Hepler
202104,COMP,2613,001,Introduction to Computability,30,Thursday,04:00,05:20,E123,Charles Hepler
202104,COMP,2613,401,Introduction to Computability,30,Monday,10:30,11:20,T230,Charles Hepler
202104,COMP,2613,401,Introduction to Computability,30,Wednesday,10:30,11:20,T230,Charles Hepler
202104,COMP,2631,001,Information Structures I,34,Tuesday,02:30,03:50,E206,Jason Heard
202104,COMP,2631,001,Information Structures I,34,Thursday,02:30,03:50,E206,Jason Heard
202104,COMP,2631,401,Information Structures I,34,Wednesday,02:30,04:20,E203,Jason Heard
202104,COMP,2655,001,Computing Machinery I,40,Monday,11:30,12:20,EB1010,Paul Pospisil
202104,COMP,2655,001,Computing Machinery I,40,Wednesday,11:30,12:20,EB1010,Paul Pospisil
202104,COMP,2655,001,Computing Machinery I,40,Friday,11:30,12:20,EB1010,Paul Pospisil
202104,COMP,2655,401,Computing Machinery I,25,Tuesday,10:00,10:50,E203,Paul Pospisil
202104,COMP,2655,401,Computing Machinery I,25,Thursday,10:00,10:50,E203,Paul Pospisil
202104,COMP,2655,402,Computing Machinery I,15,Tuesday,09:00,09:50,E203,Paul Pospisil
202104,COMP,2655,402,Computing Machinery I,15,Thursday,09:00,09:50,E203,Paul Pospisil
202104,COMP,3309,001,Info Technology and Society,40,Wednesday,02:30,03:50,T137,Randy Connolly
202104,COMP,3309,001,Info Technology and Society,40,Friday,02:30,03:50,T137,Randy Connolly
202104,COMP,3504,001,Prog IV: Software Engineering,30,Tuesday,04:00,05:20,None,Yasaman Amannejad
202104,COMP,3504,001,Prog IV: Software Engineering,30,Thursday,04:00,05:20,None,Yasaman Amannejad
202104,COMP,3504,401,Prog IV: Software Engineering,30,Thursday,05:30,06:20,None,Yasaman Amannejad
202104,COMP,3512,001,Web II: Web Application & Dev,40,Tuesday,10:00,11:20,None,Jordan Pratt
202104,COMP,3512,001,Web II: Web Application & Dev,40,Thursday,10:00,11:20,None,Jordan Pratt
202104,COMP,3512,401,Web II: Web Application & Dev,20,Friday,10:00,10:50,None,Jordan Pratt
202104,COMP,3512,402,Web II: Web Application & Dev,20,Friday,11:00,11:50,None,Jordan Pratt
202104,COMP,3532,001,System Admin an Maintenance,40,Tuesday,08:30,09:50,B217,Mingwei Gong
202104,COMP,3532,001,System Admin an Maintenance,40,Thursday,08:30,09:50,B217,Mingwei Gong
202104,COMP,3532,501,System Admin an Maintenance,20,Monday,01:30,02:20,B215,Mingwei Gong
202104,COMP,3532,502,System Admin an Maintenance,20,Monday,10:30,11:20,B215,Mingwei Gong
202104,COMP,3533,001,Network Infrastructure,48,Tuesday,08:30,09:50,None,Maryam Elahi
202104,COMP,3533,001,Network Infrastructure,48,Thursday,08:30,09:50,None,Maryam Elahi
202104,COMP,3533,501,Network Infrastructure,16,Monday,03:30,04:20,None,Maryam Elahi
202104,COMP,3533,502,Network Infrastructure,16,Monday,04:30,05:20,None,Maryam Elahi
202104,COMP,3533,503,Network Infrastructure,16,Monday,08:30,09:20,None,Maryam Elahi
202104,COMP,3612,001,Web Development for CS,30,Tuesday,02:30,03:50,B162,Randy Connolly
202104,COMP,3612,001,Web Development for CS,30,Thursday,02:30,03:50,B162,Randy Connolly
202104,COMP,3612,501,Web Development for CS,30,Wednesday,01:00,01:50,B162,Randy Connolly
202104,COMP,3625,001,Artificial Intelligence,25,Wednesday,05:00,07:50,E203,Alan Fedoruk
202104,COMP,3625,401,Artificial Intelligence,25,Monday,05:00,05:50,E203,Alan Fedoruk
202104,COMP,3659,001,Operating Systems,36,Monday,08:30,09:50,T231,Marc Schroeder
202104,COMP,3659,001,Operating Systems,36,Wednesday,08:30,09:50,T231,Marc Schroeder
202104,COMP,3659,501,Operating Systems,36,Wednesday,12:00,12:50,E203,Marc Schroeder
202104,COMP,3659,501,Operating Systems,36,Friday,12:00,12:50,E203,Marc Schroeder
202104,COMP,4513,001,Web III:Advanced Web Devel,30,Tuesday,01:00,02:20,E123,Randy Connolly
202104,COMP,4513,001,Web III:Advanced Web Devel,30,Thursday,01:00,02:20,E123,Randy Connolly
202104,COMP,4535,001,Computer Security,30,Monday,11:30,12:50,None,Mingwei Gong
202104,COMP,4535,001,Computer Security,30,Wednesday,11:30,12:50,None,Mingwei Gong
202104,COMP,4543,001,Project Mgmt & Quality Assuran,30,Tuesday,06:00,08:50,B220,Terri Tibbel-Mosher
202104,COMP,4545,001,Info Systems Organization,30,Monday,06:00,07:20,E177,Baset T. Zarrug
202104,COMP,4545,001,Info Systems Organization,30,Wednesday,06:00,07:20,E177,Baset T. Zarrug
202104,GNED,1101,001,Sci & Mathematical Literacy,40,Monday,08:30,09:50,B222,Henry Asante
202104,GNED,1101,001,Sci & Mathematical Literacy,40,Wednesday,08:30,09:50,B222,Henry Asante
202104,GNED,1101,002,Sci & Mathematical Literacy,40,Tuesday,02:30,03:50,T133,Henry Asante
202104,GNED,1101,002,Sci & Mathematical Literacy,40,Thursday,02:30,03:50,T133,Henry Asante
202104,GNED,1101,003,Sci & Mathematical Literacy,40,Monday,01:00,02:20,T141,Nader Dehghany Mohammad-Abady
202104,GNED,1101,003,Sci & Mathematical Literacy,40,Wednesday,01:00,02:20,T141,Nader Dehghany Mohammad-Abady
202104,GNED,1101,004,Sci & Mathematical Literacy,40,Tuesday,01:00,02:20,EB1014,Henry Asante
202104,GNED,1101,004,Sci & Mathematical Literacy,40,Thursday,01:00,02:20,EB1014,Henry Asante
202104,GNED,1101,005,Sci & Mathematical Literacy,40,Monday,02:30,03:50,None,Ellie Sobhanzadeh
202104,GNED,1101,005,Sci & Mathematical Literacy,40,Wednesday,02:30,03:50,None,Ellie Sobhanzadeh
202104,GNED,1101,006,Sci & Mathematical Literacy,40,Wednesday,01:00,02:20,EC1145,Kimberley Hoeksema
202104,GNED,1101,006,Sci & Mathematical Literacy,40,Friday,01:00,02:20,EC1145,Kimberley Hoeksema
202104,GNED,1101,007,Sci & Mathematical Literacy,40,Tuesday,01:00,02:20,EC1145,Tabussom Qureshi
202104,GNED,1101,007,Sci & Mathematical Literacy,40,Thursday,01:00,02:20,EC1145,Tabussom Qureshi
202104,GNED,1101,008,Sci & Mathematical Literacy,40,Tuesday,11:30,12:50,EC1145,Tonya Mousseau
202104,GNED,1101,008,Sci & Mathematical Literacy,40,Thursday,11:30,12:50,EC1145,Tonya Mousseau
202104,GNED,1101,009,Sci & Mathematical Literacy,40,Friday,08:30,11:20,None,Laura Hauck
202104,GNED,1101,010,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,None,Nader Dehghany Mohammad-Abady
202104,GNED,1101,011,Sci & Mathematical Literacy,40,Monday,04:00,05:20,None,Kumar Chandrasekhar
202104,GNED,1101,011,Sci & Mathematical Literacy,40,Wednesday,04:00,05:20,None,Kumar Chandrasekhar
202104,GNED,1101,012,Sci & Mathematical Literacy,40,Monday,02:30,03:50,T241,Henry Asante
202104,GNED,1101,012,Sci & Mathematical Literacy,40,Wednesday,02:30,03:50,T241,Henry Asante
202104,GNED,1101,014,Sci & Mathematical Literacy,40,Tuesday,02:30,03:50,W231,Aydan Salman-Dilgimen
202104,GNED,1101,014,Sci & Mathematical Literacy,40,Thursday,02:30,03:50,W231,Aydan Salman-Dilgimen
202104,GNED,1101,015,Sci & Mathematical Literacy,40,Monday,08:30,09:50,T241,Laura Marik
202104,GNED,1101,015,Sci & Mathematical Literacy,40,Wednesday,08:30,09:50,T241,Laura Marik
202104,GNED,1101,016,Sci & Mathematical Literacy,40,Monday,04:00,05:20,None,Laura Marik
202104,GNED,1101,016,Sci & Mathematical Literacy,40,Wednesday,04:00,05:20,None,Laura Marik
202104,GNED,1101,017,Sci & Mathematical Literacy,40,Monday,04:00,05:20,T225,Eric Roettger
202104,GNED,1101,017,Sci & Mathematical Literacy,40,Wednesday,04:00,05:20,T225,Eric Roettger
202104,GNED,1101,018,Sci & Mathematical Literacy,40,Monday,08:30,09:50,EA1053,Tonya Mousseau
202104,GNED,1101,018,Sci & Mathematical Literacy,40,Wednesday,08:30,09:50,EA1053,Tonya Mousseau
202104,GNED,1101,019,Sci & Mathematical Literacy,40,Tuesday,04:00,05:20,W231,Aydan Salman-Dilgimen
202104,GNED,1101,019,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,W231,Aydan Salman-Dilgimen
202104,GNED,1101,020,Sci & Mathematical Literacy,40,Tuesday,04:00,05:20,Y318,Shirangi Fernando
202104,GNED,1101,020,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,Y318,Shirangi Fernando
202104,GNED,1101,021,Sci & Mathematical Literacy,40,Monday,02:30,03:50,T141,Nader Dehghany Mohammad-Abady
202104,GNED,1101,021,Sci & Mathematical Literacy,40,Wednesday,02:30,03:50,T141,Nader Dehghany Mohammad-Abady
202104,GNED,1101,022,Sci & Mathematical Literacy,40,Monday,10:00,11:20,None,Kumar Chandrasekhar
202104,GNED,1101,022,Sci & Mathematical Literacy,40,Wednesday,10:00,11:20,None,Kumar Chandrasekhar
202104,GNED,1101,023,Sci & Mathematical Literacy,40,Tuesday,08:30,09:50,EC1145,Aydan Salman-Dilgimen
202104,GNED,1101,023,Sci & Mathematical Literacy,40,Thursday,08:30,09:50,EC1145,Aydan Salman-Dilgimen
202104,GNED,1101,024,Sci & Mathematical Literacy,40,Tuesday,02:30,03:50,B220,Shirangi Fernando
202104,GNED,1101,024,Sci & Mathematical Literacy,40,Thursday,02:30,03:50,B220,Shirangi Fernando
202104,GNED,1101,026,Sci & Mathematical Literacy,40,Tuesday,02:30,03:50,T131,Kumar Chandrasekhar
202104,GNED,1101,026,Sci & Mathematical Literacy,40,Thursday,02:30,03:50,T131,Kumar Chandrasekhar
202104,GNED,1101,027,Sci & Mathematical Literacy,40,Tuesday,04:00,05:20,T133,Nick Strzalkowski
202104,GNED,1101,027,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,T133,Nick Strzalkowski
202104,GNED,1101,028,Sci & Mathematical Literacy,40,Monday,06:00,08:50,None,Kimberley Hoeksema
202104,GNED,1101,029,Sci & Mathematical Literacy,40,Monday,06:00,08:50,None,Kimberley Hoeksema
202104,GNED,1101,030,Sci & Mathematical Literacy,40,Tuesday,04:00,05:20,None,Rasha Abd El-Rahman
202104,GNED,1101,030,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,None,Rasha Abd El-Rahman
202104,GNED,1101,031,Sci & Mathematical Literacy,40,Tuesday,08:30,09:50,None,Shirangi Fernando
202104,GNED,1101,031,Sci & Mathematical Literacy,40,Thursday,08:30,09:50,None,Shirangi Fernando
202104,GNED,1101,032,Sci & Mathematical Literacy,40,Tuesday,08:30,09:50,Y314,Henry Asante
202104,GNED,1101,032,Sci & Mathematical Literacy,40,Thursday,08:30,09:50,Y314,Henry Asante
202104,GNED,1101,033,Sci & Mathematical Literacy,40,Wednesday,10:00,11:20,None,Nader Dehghany Mohammad-Abady
202104,GNED,1101,034,Sci & Mathematical Literacy,40,Tuesday,01:00,02:20,EC1160,Laura Hauck
202104,GNED,1101,034,Sci & Mathematical Literacy,40,Thursday,01:00,02:20,EC1160,Laura Hauck
202104,GNED,1101,035,Sci & Mathematical Literacy,40,Tuesday,11:30,12:50,None,Ellie Sobhanzadeh
202104,GNED,1101,035,Sci & Mathematical Literacy,40,Thursday,11:30,12:50,None,Ellie Sobhanzadeh
202104,GNED,1103,001,Innovation,40,Wednesday,02:30,03:50,None,Shirangi Fernando
202104,GNED,1103,001,Innovation,40,Friday,02:30,03:50,None,Shirangi Fernando
202104,GNED,1103,002,Innovation,40,Tuesday,10:00,11:20,O226,John Chik
202104,GNED,1103,002,Innovation,40,Thursday,10:00,11:20,O226,John Chik
202104,GNED,1103,003,Innovation,40,Tuesday,11:30,12:50,T131,Charles Hepler
202104,GNED,1103,003,Innovation,40,Thursday,11:30,12:50,T131,Charles Hepler
202104,GNED,1103,004,Innovation,40,Monday,06:00,08:50,Y318,Aydan Salman-Dilgimen
202104,GNED,1103,005,Innovation,40,Monday,10:00,11:20,None,Monique Horbay
202104,GNED,1103,005,Innovation,40,Wednesday,10:00,11:20,None,Monique Horbay
202104,GNED,1103,006,Innovation,40,Wednesday,08:30,09:50,T137,Rasha Abd El-Rahman
202104,GNED,1103,006,Innovation,40,Friday,08:30,09:50,T137,Rasha Abd El-Rahman
202104,GNED,1103,007,Innovation,40,Tuesday,04:00,05:20,None,Laura Marik
202104,GNED,1103,007,Innovation,40,Thursday,04:00,05:20,None,Laura Marik
202104,GNED,1103,008,Innovation,40,Monday,04:00,05:20,None,Steven O'Krancy
202104,GNED,1103,008,Innovation,40,Wednesday,04:00,05:20,None,Steven O'Krancy
202104,GNED,1103,009,Innovation,40,Tuesday,02:30,03:50,T235,Jordan Kidney
202104,GNED,1103,009,Innovation,40,Thursday,02:30,03:50,T235,Jordan Kidney
202104,GNED,1103,010,Innovation,40,Tuesday,08:30,09:50,T235,Jordan Kidney
202104,GNED,1103,010,Innovation,40,Thursday,08:30,09:50,T235,Jordan Kidney
202104,GNED,1103,011,Innovation,40,Tuesday,04:00,05:20,None,Steven O'Krancy
202104,GNED,1103,011,Innovation,40,Thursday,04:00,05:20,None,Steven O'Krancy
202104,GNED,1103,012,Innovation,40,Tuesday,02:30,03:50,B222,Monique Horbay
202104,GNED,1103,012,Innovation,40,Thursday,02:30,03:50,B222,Monique Horbay
202104,GNED,1201,001,Aesthetic Experience and Ideas,40,Tuesday,11:30,12:50,None,Linda Jennifer Neilson
202104,GNED,1201,002,Aesthetic Experience and Ideas,38,Monday,01:00,02:20,T239,Jim Brenan
202104,GNED,1201,002,Aesthetic Experience and Ideas,38,Wednesday,01:00,02:20,T239,Jim Brenan
202104,GNED,1201,003,Aesthetic Experience and Ideas,40,Tuesday,10:00,11:20,T133,Randy Schroeder
202104,GNED,1201,003,Aesthetic Experience and Ideas,40,Thursday,10:00,11:20,T133,Randy Schroeder
202104,GNED,1201,004,Aesthetic Experience and Ideas,40,Monday,10:00,11:20,EA2031,Alèn Martel
202104,GNED,1201,004,Aesthetic Experience and Ideas,40,Wednesday,10:00,11:20,EA2031,Alèn Martel
202104,GNED,1201,005,Aesthetic Experience and Ideas,40,Wednesday,11:30,12:50,T223,Tracy Derynck
202104,GNED,1201,005,Aesthetic Experience and Ideas,40,Friday,11:30,12:50,T223,Tracy Derynck
202104,GNED,1201,006,Aesthetic Experience and Ideas,40,Tuesday,01:00,02:20,T133,Tracy Derynck
202104,GNED,1201,006,Aesthetic Experience and Ideas,40,Thursday,01:00,02:20,T133,Tracy Derynck
202104,GNED,1201,007,Aesthetic Experience and Ideas,40,Monday,02:30,03:50,T133,Jim Brenan
202104,GNED,1201,007,Aesthetic Experience and Ideas,40,Wednesday,02:30,03:50,T133,Jim Brenan
202104,GNED,1201,008,Aesthetic Experience and Ideas,40,Monday,10:00,11:20,T241,Jim Brenan
202104,GNED,1201,008,Aesthetic Experience and Ideas,40,Wednesday,10:00,11:20,T241,Jim Brenan
202104,GNED,1201,010,Aesthetic Experience and Ideas,40,Tuesday,04:00,05:20,T225,Yasmin Merchant
202104,GNED,1201,010,Aesthetic Experience and Ideas,40,Thursday,04:00,05:20,T225,Yasmin Merchant
202104,GNED,1201,011,Aesthetic Experience and Ideas,40,Friday,01:00,03:50,None,Sarah Matheson
202104,GNED,1201,012,Aesthetic Experience and Ideas,40,Tuesday,02:30,03:50,None,Linda Jennifer Neilson
202104,GNED,1201,014,Aesthetic Experience and Ideas,40,Monday,04:00,05:20,T239,Meghan Braem
202104,GNED,1201,014,Aesthetic Experience and Ideas,40,Wednesday,04:00,05:20,T239,Meghan Braem
202104,GNED,1201,015,Aesthetic Experience and Ideas,40,Monday,08:30,09:50,X305,Alèn Martel
202104,GNED,1201,015,Aesthetic Experience and Ideas,40,Wednesday,08:30,09:50,X305,Alèn Martel
202104,GNED,1201,016,Aesthetic Experience and Ideas,40,Tuesday,04:00,05:20,T219,Meghan Braem
202104,GNED,1201,016,Aesthetic Experience and Ideas,40,Thursday,04:00,05:20,T219,Meghan Braem
202104,GNED,1201,065,Aesthetic Experience and Ideas,2,Monday,01:00,02:20,T239,Jim Brenan
202104,GNED,1201,065,Aesthetic Experience and Ideas,2,Wednesday,01:00,02:20,T239,Jim Brenan
202104,GNED,1202,001,Texts and Ideas,40,Friday,08:30,11:20,EC1055,Aaron Johnson
202104,GNED,1202,002,Texts and Ideas,40,Tuesday,11:30,12:50,EA2057,Cynthia Gallop
202104,GNED,1202,002,Texts and Ideas,40,Thursday,11:30,12:50,EA2057,Cynthia Gallop
202104,GNED,1202,003,Texts and Ideas,40,Monday,02:30,03:50,EA1067,Cynthia Gallop
202104,GNED,1202,003,Texts and Ideas,40,Wednesday,02:30,03:50,EA1067,Cynthia Gallop
202104,GNED,1202,004,Texts and Ideas,40,Monday,01:00,02:20,None,Allison Dube
202104,GNED,1202,004,Texts and Ideas,40,Wednesday,01:00,02:20,None,Allison Dube
202104,GNED,1202,005,Texts and Ideas,40,Tuesday,08:30,09:50,O222,Terri Baker
202104,GNED,1202,005,Texts and Ideas,40,Thursday,08:30,09:50,O222,Terri Baker
202104,GNED,1202,006,Texts and Ideas,40,Wednesday,04:00,05:20,None,Linda Jennifer Neilson
202104,GNED,1202,007,Texts and Ideas,40,Wednesday,04:00,05:20,None,Tracy Derynck
202104,GNED,1202,008,Texts and Ideas,40,Wednesday,08:30,09:50,None,Sean Cook
202104,GNED,1202,009,Texts and Ideas,40,Monday,10:00,11:20,None,Allison Dube
202104,GNED,1202,009,Texts and Ideas,40,Wednesday,10:00,11:20,None,Allison Dube
202104,GNED,1202,010,Texts and Ideas,40,Tuesday,04:00,05:20,Y214,Aaron Johnson
202104,GNED,1202,010,Texts and Ideas,40,Thursday,04:00,05:20,Y214,Aaron Johnson
202104,GNED,1202,011,Texts and Ideas,40,Wednesday,11:30,12:50,X303,Cynthia Gallop
202104,GNED,1202,011,Texts and Ideas,40,Friday,11:30,12:50,X303,Cynthia Gallop
202104,GNED,1202,012,Texts and Ideas,40,Wednesday,02:30,03:50,X305,Shane Halasz
202104,GNED,1202,012,Texts and Ideas,40,Friday,02:30,03:50,X305,Shane Halasz
202104,GNED,1202,013,Texts and Ideas,40,Wednesday,02:30,03:50,None,Linda Jennifer Neilson
202104,GNED,1203,001,Cultural Perspectives on Sci,40,Tuesday,11:30,12:50,B220,Michael Sauve
202104,GNED,1203,001,Cultural Perspectives on Sci,40,Thursday,11:30,12:50,B220,Michael Sauve
202104,GNED,1203,002,Cultural Perspectives on Sci,40,Tuesday,10:00,11:20,B222,Guy Obrecht
202104,GNED,1203,002,Cultural Perspectives on Sci,40,Thursday,10:00,11:20,B222,Guy Obrecht
202104,GNED,1203,003,Cultural Perspectives on Sci,40,Wednesday,08:30,09:50,None,Angela Waldie
202104,GNED,1203,004,Cultural Perspectives on Sci,40,Monday,10:00,11:20,B222,Shane Halasz
202104,GNED,1203,004,Cultural Perspectives on Sci,40,Wednesday,10:00,11:20,B222,Shane Halasz
