term,subject,course,section,title,capacity,dow,start,end,room,instructor
202101,COMP,2531,001,Architecture & OperatingSystem,60,Wednesday,11:30,12:50,None,Shoba Ittyipe
202101,COMP,2531,501,Architecture & OperatingSystem,20,Tuesday,08:30,09:20,None,Shoba Ittyipe
202101,COMP,2531,502,Architecture & OperatingSystem,20,Tuesday,09:30,10:20,None,Shoba Ittyipe
202101,COMP,2531,503,Architecture & OperatingSystem,20,Tuesday,12:30,01:20,None,Shoba Ittyipe
202101,COMP,2541,001,Systems Analysis,60,Monday,01:00,02:20,None,Shoba Ittyipe
202101,COMP,2541,001,Systems Analysis,60,Wednesday,01:00,02:20,None,Shoba Ittyipe
202101,COMP,2541,401,Systems Analysis,20,Tuesday,09:30,10:20,None,Shoba Ittyipe
202101,COMP,2541,402,Systems Analysis,20,Tuesday,11:30,12:20,None,Shoba Ittyipe
202101,COMP,2541,403,Systems Analysis,20,Tuesday,10:30,11:20,None,Shoba Ittyipe
202101,COMP,2633,001,Foundations-Software Engineer,30,Monday,02:30,03:50,None,Michael Uzoka
202101,COMP,2633,001,Foundations-Software Engineer,30,Wednesday,02:30,03:50,None,Michael Uzoka
202101,COMP,2633,401,Foundations-Software Engineer,30,Monday,10:30,12:20,None,Michael Uzoka
202101,COMP,2659,001,Computing Machinery,27,Tuesday,08:30,09:50,E145,Paul Pospisil
202101,COMP,2659,001,Computing Machinery,27,Thursday,08:30,09:50,E145,Paul Pospisil
202101,COMP,2659,401,Computing Machinery,27,Friday,01:30,02:20,EL1470,Paul Pospisil
202101,COMP,2659,501,Computing Machinery,27,Friday,02:30,03:20,EL1470,Paul Pospisil
202101,COMP,3309,001,Info Technology and Society,40,Tuesday,11:30,12:50,None,Randy Connolly
202101,COMP,3309,001,Info Technology and Society,40,Thursday,11:30,12:50,None,Randy Connolly
202101,COMP,3309,002,Info Technology and Society,40,Tuesday,01:00,02:20,None,Patrick Perri
202101,COMP,3309,002,Info Technology and Society,40,Thursday,01:00,02:20,None,Patrick Perri
202101,COMP,3505,001,Software Testing,40,Wednesday,02:30,03:50,None,Yasaman Amannejad
202101,COMP,3505,001,Software Testing,40,Friday,02:30,03:50,None,Yasaman Amannejad
202101,COMP,3505,501,Software Testing,20,Thursday,02:30,03:20,None,Yasaman Amannejad
202101,COMP,3505,502,Software Testing,20,Thursday,03:30,04:20,None,Yasaman Amannejad
202101,COMP,3512,001,Web II: Web Application & Dev,40,Wednesday,04:00,05:20,None,Randy Connolly
202101,COMP,3512,001,Web II: Web Application & Dev,40,Friday,04:00,05:20,None,Randy Connolly
202101,COMP,3512,401,Web II: Web Application & Dev,20,Monday,01:30,02:20,None,Randy Connolly
202101,COMP,3512,402,Web II: Web Application & Dev,20,Monday,02:30,03:20,None,Randy Connolly
202101,COMP,3532,001,System Admin an Maintenance,40,Monday,11:30,12:50,None,Steve Kalmar
202101,COMP,3532,001,System Admin an Maintenance,40,Wednesday,11:30,12:50,None,Steve Kalmar
202101,COMP,3532,501,System Admin an Maintenance,20,Monday,10:30,11:20,None,Steve Kalmar
202101,COMP,3532,502,System Admin an Maintenance,20,Monday,09:30,10:20,None,Steve Kalmar
202101,COMP,3533,001,Network Infrastructure,32,Monday,11:30,12:50,None,Mingwei Gong
202101,COMP,3533,001,Network Infrastructure,32,Wednesday,11:30,12:50,None,Mingwei Gong
202101,COMP,3533,501,Network Infrastructure,16,Tuesday,09:00,09:50,None,Mingwei Gong
202101,COMP,3533,502,Network Infrastructure,16,Tuesday,11:30,12:20,None,Mingwei Gong
202101,COMP,3553,001,Human-Computer Interaction,40,Wednesday,08:30,09:50,None,Sohaib Bajwa
202101,COMP,3553,001,Human-Computer Interaction,40,Friday,08:30,09:50,None,Sohaib Bajwa
202101,COMP,3553,401,Human-Computer Interaction,20,Monday,01:30,02:20,None,Sohaib Bajwa
202101,COMP,3553,402,Human-Computer Interaction,20,Monday,02:30,03:20,None,Sohaib Bajwa
202101,COMP,3649,001,Programming Paradigms,25,Tuesday,11:30,12:50,None,Maryam Elahi
202101,COMP,3649,001,Programming Paradigms,25,Thursday,11:30,12:50,None,Maryam Elahi
202101,COMP,3649,401,Programming Paradigms,25,Wednesday,12:30,02:20,None,Maryam Elahi
202101,COMP,3659,001,Operating Systems,35,Tuesday,02:30,03:50,E103,Marc Schroeder
202101,COMP,3659,001,Operating Systems,35,Thursday,02:30,03:50,E103,Marc Schroeder
202101,COMP,3659,501,Operating Systems,35,Wednesday,11:00,11:50,EL1470,Marc Schroeder
202101,COMP,3659,501,Operating Systems,35,Friday,11:00,11:50,EL1470,Marc Schroeder
202101,COMP,4522,001,Database II:Advanced Database,42,Wednesday,10:00,11:20,None,Alan Fedoruk
202101,COMP,4522,001,Database II:Advanced Database,42,Friday,10:00,11:20,None,Alan Fedoruk
202101,COMP,4543,001,Project Mgmt & Quality Assuran,35,Tuesday,10:00,11:20,None,Terri Tibbel-Mosher
202101,COMP,4543,001,Project Mgmt & Quality Assuran,35,Thursday,10:00,11:20,None,Terri Tibbel-Mosher
202101,COMP,4635,001,Distributed Systems,29,Tuesday,10:00,11:20,None,Maryam Elahi
202101,COMP,4635,001,Distributed Systems,29,Thursday,10:00,11:20,None,Maryam Elahi
202101,COMP,4635,401,Distributed Systems,29,Wednesday,10:00,10:50,None,Maryam Elahi
202101,GNED,1101,002,Sci & Mathematical Literacy,40,Monday,10:00,11:20,None,Andria Dawson
202101,GNED,1101,002,Sci & Mathematical Literacy,40,Wednesday,10:00,11:20,None,Andria Dawson
202101,GNED,1101,003,Sci & Mathematical Literacy,40,Monday,01:00,02:20,None,Laura Hauck
202101,GNED,1101,005,Sci & Mathematical Literacy,25,Monday,01:00,02:20,None,Tabussom Qureshi
202101,GNED,1101,005,Sci & Mathematical Literacy,25,Wednesday,01:00,02:20,None,Tabussom Qureshi
202101,GNED,1101,006,Sci & Mathematical Literacy,40,Tuesday,10:00,11:20,None,Monique Horbay
202101,GNED,1101,006,Sci & Mathematical Literacy,40,Thursday,10:00,11:20,None,Monique Horbay
202101,GNED,1101,007,Sci & Mathematical Literacy,40,Tuesday,04:00,05:20,None,Nick Strzalkowski
202101,GNED,1101,007,Sci & Mathematical Literacy,40,Thursday,04:00,05:20,None,Nick Strzalkowski
202101,GNED,1101,008,Sci & Mathematical Literacy,40,Tuesday,02:30,03:50,None,Nick Strzalkowski
202101,GNED,1101,008,Sci & Mathematical Literacy,40,Thursday,02:30,03:50,None,Nick Strzalkowski
202101,GNED,1101,009,Sci & Mathematical Literacy,40,Monday,08:30,09:50,None,Andria Dawson
202101,GNED,1101,009,Sci & Mathematical Literacy,40,Wednesday,08:30,09:50,None,Andria Dawson
202101,GNED,1101,010,Sci & Mathematical Literacy,40,Monday,11:30,12:50,None,Laura Hauck
202101,GNED,1101,011,Sci & Mathematical Literacy,40,Tuesday,11:30,12:50,None,Henry Asante
202101,GNED,1101,011,Sci & Mathematical Literacy,40,Thursday,11:30,12:50,None,Henry Asante
202101,GNED,1101,015,Sci & Mathematical Literacy,40,Tuesday,01:00,02:20,None,Kumar Chandrasekhar
202101,GNED,1101,015,Sci & Mathematical Literacy,40,Thursday,01:00,02:20,None,Kumar Chandrasekhar
202101,GNED,1101,019,Sci & Mathematical Literacy,40,Monday,02:30,03:50,None,Shirangi Fernando
202101,GNED,1101,019,Sci & Mathematical Literacy,40,Wednesday,02:30,03:50,None,Shirangi Fernando
202101,GNED,1101,020,Sci & Mathematical Literacy,40,Monday,04:00,05:20,None,Shirangi Fernando
202101,GNED,1101,020,Sci & Mathematical Literacy,40,Wednesday,04:00,05:20,None,Shirangi Fernando
202101,GNED,1101,065,Sci & Mathematical Literacy,15,Monday,01:00,02:20,None,Tabussom Qureshi
202101,GNED,1101,065,Sci & Mathematical Literacy,15,Wednesday,01:00,02:20,None,Tabussom Qureshi
202101,GNED,1103,001,Innovation,40,Monday,01:00,02:20,None,Laura Marik
202101,GNED,1103,001,Innovation,40,Wednesday,01:00,02:20,None,Laura Marik
202101,GNED,1103,003,Innovation,40,Wednesday,06:00,07:20,None,Steven O'Krancy
202101,GNED,1103,004,Innovation,40,Monday,11:30,12:50,None,Laura Marik
202101,GNED,1103,004,Innovation,40,Wednesday,11:30,12:50,None,Laura Marik
202101,GNED,1103,005,Innovation,40,Tuesday,01:00,02:20,None,Henry Asante
202101,GNED,1103,005,Innovation,40,Thursday,01:00,02:20,None,Henry Asante
202101,GNED,1103,007,Innovation,40,Tuesday,04:00,05:20,None,Steven O'Krancy
202101,GNED,1103,008,Innovation,40,Tuesday,02:30,03:50,None,Henry Asante
202101,GNED,1103,008,Innovation,40,Thursday,02:30,03:50,None,Henry Asante
202101,GNED,1103,009,Innovation,40,Monday,08:30,09:50,None,Charles Hepler
202101,GNED,1103,009,Innovation,40,Wednesday,08:30,09:50,None,Charles Hepler
202101,GNED,1201,001,Aesthetic Experience and Ideas,40,Monday,10:00,11:20,None,Ghada Alatrash
202101,GNED,1201,002,Aesthetic Experience and Ideas,40,Monday,02:30,03:30,None,Linda Jennifer Neilson
202101,GNED,1201,002,Aesthetic Experience and Ideas,40,Wednesday,02:30,03:30,None,Linda Jennifer Neilson
202101,GNED,1201,003,Aesthetic Experience and Ideas,40,Thursday,10:00,11:20,None,Janna Sailor
202101,GNED,1201,005,Aesthetic Experience and Ideas,40,Monday,01:00,02:00,None,Linda Jennifer Neilson
202101,GNED,1201,005,Aesthetic Experience and Ideas,40,Wednesday,01:00,02:00,None,Linda Jennifer Neilson
202101,GNED,1201,007,Aesthetic Experience and Ideas,40,Tuesday,01:00,02:20,None,Sarah Matheson
202101,GNED,1201,010,Aesthetic Experience and Ideas,40,Wednesday,01:00,02:20,None,Guy Obrecht
202101,GNED,1201,012,Aesthetic Experience and Ideas,40,Wednesday,01:00,02:20,None,Guy Obrecht
202101,GNED,1201,014,Aesthetic Experience and Ideas,40,Monday,04:00,05:20,None,Shane Halasz
202101,GNED,1201,014,Aesthetic Experience and Ideas,40,Wednesday,04:00,05:20,None,Shane Halasz
202101,GNED,1202,001,Texts and Ideas,40,Tuesday,01:00,02:00,None,Aaron Johnson
202101,GNED,1202,001,Texts and Ideas,40,Thursday,01:00,02:00,None,Aaron Johnson
202101,GNED,1202,002,Texts and Ideas,40,Tuesday,01:00,02:20,None,Tracy Derynck
202101,GNED,1202,002,Texts and Ideas,40,Thursday,01:00,02:20,None,Tracy Derynck
202101,GNED,1202,003,Texts and Ideas,40,Monday,01:00,02:20,None,Allison Dube
202101,GNED,1202,003,Texts and Ideas,40,Wednesday,01:00,02:20,None,Allison Dube
202101,GNED,1202,004,Texts and Ideas,40,Monday,11:30,12:50,None,Allison Dube
202101,GNED,1202,004,Texts and Ideas,40,Wednesday,11:30,12:50,None,Allison Dube
202101,GNED,1202,005,Texts and Ideas,35,Tuesday,11:30,12:50,None,Tracy Derynck
202101,GNED,1202,005,Texts and Ideas,35,Thursday,11:30,12:50,None,Tracy Derynck
202101,GNED,1202,006,Texts and Ideas,40,Monday,04:00,05:20,None,Yasmin Merchant
202101,GNED,1202,006,Texts and Ideas,40,Wednesday,04:00,05:20,None,Yasmin Merchant
202101,GNED,1202,007,Texts and Ideas,40,Tuesday,04:00,05:20,None,Shane Halasz
202101,GNED,1202,007,Texts and Ideas,40,Thursday,04:00,05:20,None,Shane Halasz
202101,GNED,1202,008,Texts and Ideas,40,Tuesday,02:30,03:50,None,Tashi Tsering
202101,GNED,1202,008,Texts and Ideas,40,Thursday,02:30,03:50,None,Tashi Tsering
202101,GNED,1202,009,Texts and Ideas,40,Tuesday,10:00,11:20,None,Tashi Tsering
202101,GNED,1202,009,Texts and Ideas,40,Thursday,10:00,11:20,None,Tashi Tsering
202101,GNED,1202,010,Texts and Ideas,40,Tuesday,08:30,09:50,None,Michael Sauve
202101,GNED,1202,011,Texts and Ideas,40,Wednesday,10:00,11:00,None,Emily Hutchison Carolyn Willekes
202101,GNED,1202,012,Texts and Ideas,40,Friday,10:30,12:00,None,Sean Cook
202101,GNED,1202,013,Texts and Ideas,40,Wednesday,02:30,03:50,None,Sean Cook
202101,GNED,1202,065,Texts and Ideas,5,Tuesday,11:30,12:50,None,Tracy Derynck
202101,GNED,1202,065,Texts and Ideas,5,Thursday,11:30,12:50,None,Tracy Derynck
202101,GNED,1203,003,Cultural Perspectives on Sci,40,Tuesday,11:30,12:50,None,Guy Obrecht
202101,GNED,1203,005,Cultural Perspectives on Sci,40,Monday,11:30,12:50,None,Karim Youssef
202101,GNED,1203,005,Cultural Perspectives on Sci,40,Wednesday,11:30,12:50,None,Karim Youssef
202101,GNED,1203,009,Cultural Perspectives on Sci,40,Tuesday,02:30,03:20,None,James Cunningham
202101,GNED,1203,009,Cultural Perspectives on Sci,40,Thursday,02:30,03:20,None,James Cunningham
202101,GNED,1301,002,Citizenship Without Borders,40,Thursday,08:30,09:50,None,Sarah Brown
202101,GNED,1301,004,Citizenship Without Borders,40,Wednesday,11:30,12:30,None,Chris Moxham
202101,GNED,1301,005,Citizenship Without Borders,40,Wednesday,09:00,09:50,None,Chris Moxham
202101,GNED,1301,006,Citizenship Without Borders,40,Monday,02:30,03:50,None,Ghada Alatrash
202101,GNED,1301,008,Citizenship Without Borders,40,Wednesday,10:00,11:00,None,Chris Moxham
202101,GNED,1301,010,Citizenship Without Borders,40,Tuesday,02:30,03:50,None,Lorenzo Petrin
202101,GNED,1301,011,Citizenship Without Borders,40,Tuesday,10:00,11:20,None,Zahra Ismail
202101,GNED,1301,011,Citizenship Without Borders,40,Thursday,10:00,11:20,None,Zahra Ismail
202101,GNED,1301,013,Citizenship Without Borders,40,Tuesday,11:30,12:50,None,Karen Pheasant Pheasant-Neganigwane
202101,GNED,1301,013,Citizenship Without Borders,40,Thursday,11:30,12:50,None,Karen Pheasant Pheasant-Neganigwane
202101,GNED,1303,001,Conflict & the Social Context,40,Friday,09:00,11:00,None,David Ohreen
202101,GNED,1303,002,Conflict & the Social Context,40,Friday,09:00,11:00,None,Glen Ryland
202101,GNED,1303,003,Conflict & the Social Context,40,Wednesday,11:30,12:50,None,Victoria Simmons
202101,GNED,1303,004,Conflict & the Social Context,40,Wednesday,02:30,03:50,None,Victoria Simmons
202101,GNED,1303,006,Conflict & the Social Context,40,Monday,04:00,05:20,None,Tashi Tsering
202101,GNED,1303,006,Conflict & the Social Context,40,Wednesday,04:00,05:20,None,Tashi Tsering
202101,GNED,1303,007,Conflict & the Social Context,40,Wednesday,10:00,11:20,None,Murray Peglar
202101,GNED,1303,008,Conflict & the Social Context,40,Tuesday,04:00,05:20,None,Lorenzo Petrin
202101,GNED,1303,009,Conflict & the Social Context,40,Tuesday,02:30,03:50,None,Shane Halasz
202101,GNED,1303,009,Conflict & the Social Context,40,Thursday,02:30,03:50,None,Shane Halasz
202101,GNED,1303,010,Conflict & the Social Context,40,Tuesday,06:00,08:50,None,Chris Moxham
202101,GNED,1304,001,Communities and Societies,40,Monday,06:00,08:50,None,Karen Pheasant Pheasant-Neganigwane
202101,GNED,1304,002,Communities and Societies,40,Saturday,09:00,11:50,None,Karen Pheasant Pheasant-Neganigwane
202101,GNED,1304,003,Communities and Societies,40,Tuesday,01:00,02:20,None,Cynthia Gallop
202101,GNED,1304,003,Communities and Societies,40,Thursday,01:00,02:20,None,Cynthia Gallop
202101,GNED,1304,004,Communities and Societies,40,Tuesday,11:30,12:50,None,Cynthia Gallop
202101,GNED,1304,004,Communities and Societies,40,Thursday,11:30,12:50,None,Cynthia Gallop
202101,GNED,1304,005,Communities and Societies,35,Monday,02:30,03:50,None,Nina Morgan
202101,GNED,1304,005,Communities and Societies,35,Wednesday,02:30,03:50,None,Nina Morgan
202101,GNED,1304,006,Communities and Societies,40,Tuesday,10:00,11:20,None,Christine Giancarlo
202101,GNED,1304,006,Communities and Societies,40,Thursday,10:00,11:20,None,Christine Giancarlo
202101,GNED,1304,007,Communities and Societies,40,Wednesday,04:00,05:20,None,Karim Youssef
202101,GNED,1304,008,Communities and Societies,40,Monday,01:00,02:20,None,Christine Giancarlo
202101,GNED,1304,008,Communities and Societies,40,Wednesday,01:00,02:20,None,Christine Giancarlo
202101,GNED,1304,009,Communities and Societies,40,Wednesday,11:30,12:50,None,Cynthia Gallop
202101,GNED,1304,009,Communities and Societies,40,Friday,11:30,12:50,None,Cynthia Gallop
202101,GNED,1304,010,Communities and Societies,40,Monday,01:00,02:20,None,Enrique Lopez
202101,GNED,1304,010,Communities and Societies,40,Wednesday,01:00,02:20,None,Enrique Lopez
202101,GNED,1304,011,Communities and Societies,40,Wednesday,10:00,11:20,None,Karim Youssef
202101,GNED,1304,013,Communities and Societies,40,Monday,08:30,09:50,None,Bassem Hafez  Heather Nelson
202101,GNED,1304,013,Communities and Societies,40,Wednesday,08:30,09:50,None,Bassem Hafez  Heather Nelson
202101,GNED,1304,014,Communities and Societies,40,Tuesday,04:00,05:20,None,James Cunningham
202101,GNED,1304,065,Communities and Societies,5,Monday,02:30,03:50,None,Nina Morgan
202101,GNED,1304,065,Communities and Societies,5,Wednesday,02:30,03:50,None,Nina Morgan
202101,GNED,1401,001,Writing for Academic Success,32,Tuesday,11:30,01:20,None,Elaine Mullen
202101,GNED,1401,001,Writing for Academic Success,32,Thursday,11:30,01:20,None,Elaine Mullen
202101,GNED,1401,002,Writing for Academic Success,32,Tuesday,09:30,11:20,None,Elaine Mullen
202101,GNED,1401,002,Writing for Academic Success,32,Thursday,09:30,11:20,None,Elaine Mullen
202101,GNED,1401,003,Writing for Academic Success,32,Monday,None,None,None,Kelly Kaur
202101,GNED,1401,003,Writing for Academic Success,32,Wednesday,None,None,None,Kelly Kaur
202101,GNED,1401,004,Writing for Academic Success,32,Monday,None,None,None,Kelly Kaur
202101,GNED,1401,004,Writing for Academic Success,32,Wednesday,None,None,None,Kelly Kaur
202101,GNED,1401,005,Writing for Academic Success,32,Tuesday,03:30,05:20,None,Sharren Patterson
202101,GNED,1401,005,Writing for Academic Success,32,Thursday,03:30,05:20,None,Sharren Patterson
202101,GNED,1401,006,Writing for Academic Success,32,Monday,03:30,05:20,None,Terri Baker
202101,GNED,1401,006,Writing for Academic Success,32,Wednesday,03:30,05:20,None,Terri Baker
202101,GNED,1401,007,Writing for Academic Success,32,Wednesday,09:30,11:20,None,Jenna Stook
202101,GNED,1401,007,Writing for Academic Success,32,Monday,None,None,None,Jenna Stook
202101,GNED,1401,008,Writing for Academic Success,32,Tuesday,01:30,03:20,None,Deborah Bridge
202101,GNED,1401,008,Writing for Academic Success,32,Thursday,01:30,03:20,None,Deborah Bridge
202101,GNED,1401,009,Writing for Academic Success,32,Monday,02:00,03:00,None,Connie Luther
202101,GNED,1401,009,Writing for Academic Success,32,Wednesday,02:00,03:00,None,Connie Luther
202101,GNED,1401,010,Writing for Academic Success,32,Wednesday,12:00,01:50,None,Sara Earley
202101,GNED,1401,010,Writing for Academic Success,32,Monday,None,None,None,Sara Earley
202101,GNED,1401,011,Writing for Academic Success,32,Monday,10:00,11:50,None,Terri Baker
202101,GNED,1401,011,Writing for Academic Success,32,Wednesday,10:00,11:50,None,Terri Baker
202101,GNED,1401,012,Writing for Academic Success,32,Monday,04:00,05:50,None,Karen Overbye
202101,GNED,1401,012,Writing for Academic Success,32,Wednesday,None,None,None,Karen Overbye
202101,GNED,1401,013,Writing for Academic Success,32,Tuesday,12:00,01:50,None,Sharren Patterson
202101,GNED,1401,013,Writing for Academic Success,32,Thursday,12:00,01:50,None,Sharren Patterson
202101,GNED,1401,014,Writing for Academic Success,32,Tuesday,10:00,11:50,None,Sharren Patterson
202101,GNED,1401,014,Writing for Academic Success,32,Thursday,10:00,11:50,None,Sharren Patterson
202101,GNED,1401,015,Writing for Academic Success,32,Tuesday,None,None,None,Janine Falck
202101,GNED,1401,015,Writing for Academic Success,32,Thursday,None,None,None,Janine Falck
202101,GNED,1401,016,Writing for Academic Success,32,Thursday,02:00,03:15,None,Jill Boettger
202101,GNED,1401,016,Writing for Academic Success,32,Tuesday,None,None,None,Jill Boettger
202101,GNED,1401,017,Writing for Academic Success,32,Monday,09:00,10:00,None,Connie Luther
202101,GNED,1401,017,Writing for Academic Success,32,Wednesday,09:00,10:00,None,Connie Luther
202101,GNED,1401,018,Writing for Academic Success,32,Tuesday,None,None,None,Janine Falck
202101,GNED,1401,018,Writing for Academic Success,32,Thursday,None,None,None,Janine Falck
202101,GNED,1401,019,Writing for Academic Success,32,Tuesday,02:30,04:20,None,Elaine Mullen
202101,GNED,1401,019,Writing for Academic Success,32,Thursday,02:30,04:20,None,Elaine Mullen
202101,GNED,1401,020,Writing for Academic Success,32,Tuesday,10:30,12:20,None,Deborah Bridge
